"","Legal.Name","Center.Name","Building","Street","Borough","ZipCode","Phone","Age.Range","Program.Type","Child.Care.Type","Violation.Rate.Percent","Average.Violation.Rate.Percent","lessThanAve","noViolation","longitude","latitude"
"1935","TRADITIONAL EDUCATIONAL CENTER,INC.","TRADITIONAL EDUCATIONAL CENTER","1469","BROADWAY","BROOKLYN",11221,"718-443-2577","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",14.2857,30.9077,1,0,-73.9184788097656,40.687657737526
"1936","TRANSFIGURATION SCHOOL","TRANSFIGURATION SCHOOL","29","MOTT STREET","MANHATTAN",10013,"212-431-8769","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",33.3333,41.6124,1,0,-73.9991486780713,40.7149064134468
"1937","TREASURE ISLAND","TREASURE ISLAND","347","74TH STREET","BROOKLYN",11209,"718-238-7676","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-74.0259332029148,40.632058660098
"1938","TREMONT CROTONA DAY CARE CENTER INC.","EAST BRONX DAY CARE CENTER","1113","COLGATE AVENUE","BRONX",10472,"718-617-2900","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",50,33.2035,0,0,-73.8815035104695,40.825746838685
"1939","TREMONT CROTONA DAY CARE CENTER,INC.","BRONX RIVER EARLY LEARN CENTER","1555","EAST 174 STREET","BRONX",10472,"718-842-6582","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",60,33.2035,0,0,-73.8781785855861,40.834956047181
"1940","TREMONT MONTEREY DAY CARE, INC. SITE I I","TREMONT MONTEREY DAY CARE, INC. SITE I I","1600","BATHGATE AVENUE","BRONX",10457,"718-466-6700","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",66.6667,33.2035,0,0,-73.900758142584,40.839052435892
"1941","TREY WHITFIELD SCHOOL","TREY WHITFIELD SCHOOL","17","HINSDALE STREET","BROOKLYN",11207,"718-342-7722","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",33.3333,41.6124,1,0,-73.900960047896,0.67479850946424
"1942","TRIBECA NURSERY CENTER INC","BUCKLE MY SHOE","230","WEST 13 STREET","MANHATTAN",10011,"212-807-0518","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",16.6667,33.2035,1,0,-74.0016535999219,40.738400173215
"1943","TRIBECA NURSERY CENTER, INC.","BUCKLE MY SHOE","40","WORTH STREET","MANHATTAN",10013,"212-374-1489","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",37.5,30.9077,0,0,-74.0016535999219,40.738400173215
"1944","TRIBECA VISION, INC.","TRIBECA COMMUNITY SCHOOL","124","HUDSON ST","MANHATTAN",10013,"212-226-9070","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-74.0079462542014,40.72046669977
"1945","TRILOK FUSION ARTS INC","TRILOK FUSION CENTER FOR ARTS AND EDUCATION","143","WAVERLY AVENUE","BROOKLYN",11205,"718-797-1700","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",42.8571,33.2035,0,0,-73.9676467231004,40.693703685906
"1946","TRINITY CHURCH","TRINITY CHURCH","100","CHURCH STREET","MANHATTAN",10007,"212-602-0829","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-74.0097472166216,40.712873120504
"1947","TRINITY CHURCH, INC.","TRINITY CHURCH, INC.","100","CHURCH STREET","MANHATTAN",10007,"212-602-0829","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",16.6667,30.9077,1,0,-74.0097472166216,40.712873120504
"1948","TUTOR TIME LEARNING CENTERS LLC","TUTOR TIME LEARNING CENTER, LLC","225","EAST 38TH STREET","MANHATTAN",10016,"212-682-8080","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",20,30.9077,1,0,-73.9743188475838,40.748010635127
"1949","TUTOR TIME LEARNING CENTERS, LLC","TUTOR TIME LEARNING CENTERS, LLC","7817-25","3 AVENUE","BROOKLYN",11209,"718-680-6566","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",16.6667,30.9077,1,0,-74.0285483181726,40.62878018283
"1950","TUTOR TIME LEARNING CENTERS, LLC.","TUTOR TIME LEARNING CENTERS, LLC.","7817-25","3 AVENUE","BROOKLYN",11209,"718-680-6566","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",28.5714,33.2035,1,0,-74.0285483181726,40.62878018283
"1951","TWO BY TWO CHILDCARE & CONSULTING LLC","TWO BY TWO CHILDCARE PRESCHOOL","418","KEAP STREET","BROOKLYN",11211,"718-388-5600","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",20,33.2035,1,0,-73.9526613591515,40.71164998985
"1952","TWO BY TWO CHILDCARE & CONSULTING, LLC","TWO BY TWO CHILD CARE","418","KEAP STREET","BROOKLYN",11211,"718-388-5600","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",20,30.9077,1,0,-73.9526613591515,40.71164998985
"1953","UNION SETTLEMENT ASSOCIATION, INC","UNION SETTLEMENT ASSOCIATION, INC.","1829","LEXINGTON AVE","MANHATTAN",10029,"212-828-6072","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",27.2727,33.2035,1,0,-73.9421298898133,40.79689286222
"1954","UNION SETTLEMENT ASSOCIATION, INC.","FRANKLIN PLAZA EARLY CHILDHOOD CENTER","2081","SECOND AVENUE","MANHATTAN",10029,"212-828-6052","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",60,33.2035,0,0,-73.9421043760902,40.791870334981
"1955","UNION SETTLEMENT ASSOCIATION,INC.","UNION SETTLEMENT ASSOCIATION, INC.","1565","MADISON AVENUE","MANHATTAN",10029,"212-828-6078","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",36.3636,33.2035,0,0,-73.9421298898133,40.79689286222
"1956","UNION TEMPLE OF BROOKLYN","UNION TEMPLE OF BROOKLYN","17","EASTERN PARKWAY","BROOKLYN",11238,"718-623-1322","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",66.6667,33.2035,0,0,-73.9678451217422,40.673545298939
"1957","UNITED ACADEMY, INC.","UNITED ACADEMY - SKILLMAN","232","SKILLMAN ST","BROOKLYN",11205,"718-935-9848","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",33.3333,30.9077,0,0,-73.9565376990452,40.691244583388
"1958","UNITED BRONX PARENTS INC. LORRAINE MONTENEGRO WOMEN AND CHILDREN RESIDENCE","UNITED BRONX PARENTS INC. LORRAINE MONTENEGRO WOMEN AND CHILDREN RESIDENCE","773","PROSPECT AVENUE","BRONX",10455,"718-292-9808","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",100,30.9077,0,0,-73.9027334212709,40.817861683685
"1959","UNITED CEREBRAL PALSY OF N.Y.C. INC.","ADAPT COMMUNITY NETWORK","281","PORT RICHMOND AVENUE","STATEN ISLAND",10302,"718-442-6006","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",25,33.2035,1,0,-73.9876737375447,40.77443744163
"1960","UNITED CEREBRAL PALSY OF NEW YORK CITY INC.","ADAPT Community Network","1770","STILLWELL AVENUE","BRONX",10469,"718-652-9790","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",50,33.2035,0,0,-73.8921597120251,40.828374312069
"1961","UNITED CEREBRAL PALSY OF NEW YORK CITY INC.","ADAPT Community Network","1770","STILLWELL AVENUE","BRONX",10469,"718-652-9790","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",50,33.2035,0,0,-73.9130610884097,40.903496534936
"1962","UNITED CEREBRAL PALSY OF NEW YORK CITY INC.","ADAPT Community Network","1770","STILLWELL AVENUE","BRONX",10469,"718-652-9790","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",50,33.2035,0,0,-73.8555200270123,40.806327622339
"1963","UNITED CEREBRAL PALSY OF NEW YORK CITY INC.","ADAPT Community Network","1770","STILLWELL AVENUE","BRONX",10469,"718-652-9790","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",50,33.2035,0,0,-73.8592462223215,40.897395262571
"1964","UNITED CEREBRAL PALSY OF NEW YORK CITY, INC.","ADAPT COMMUNITY NETWORK","80","WEST END AVENUE","MANHATTAN",10023,"646-740-2525","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-73.9876737375447,40.77443744163
"1965","UNITED CEREBRAL PALSY OF QUEENS, INC.","QUEENS CENTER FOR PROGRESS","82-25","164 STREET","QUEENS",11432,"718-374-0002","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",20,33.2035,1,0,-73.8032811643725,40.718858556254
"1966","UNITED CHURCH OF JESUS CHRIST(APOSTOLIC),INC.","UNITED EDU CARE PRESCHOOL  (KINDERGARTEN)","3936","BRONXWOOD AVENUE","BRONX",10466,"718-882-4706","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",100,33.2035,0,0,-73.8547969880109,40.884783797378
"1967","UNITED FEDERATION OF BLACK COMMUNITY ORGANIZATION,INC.","UNITED FEDERATION OF BLACK COMMUNITY ORGANIZATION, INC.","474","WEST 159 STREET","MANHATTAN",10032,"212-281-1959","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",60,33.2035,0,0,-73.9398614502729,40.833211469998
"1968","United Lubavitcher Yeshivoth","GAN MENACHEM","117","REMSEN STREET","BROOKLYN",11201,"718-596-4840","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",0,41.6124,1,1,-73.9935366338513,40.694087470473
"1969","UNITED LUBAVITCHER YESIVOTH","UNITED LUBAVITCHER PRESCHOOL","841","OCEAN PKWY.","BROOKLYN",11230,"718-434-0795","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",100,41.6124,0,0,-73.9704412280445,40.62786756504
"1970","UNITED NATIONS INTERNATIONAL SCHOOL","U.N. INTERNATIONAL PRESCHOOL","2450","FDR Drive","MANHATTAN",10010,"212-584-3061","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",0,41.6124,1,1,-73.9728158773305,40.7365311934
"1971","UNITED TALMUDIC ACADEMY","BETH RACHEL SCHOOL FOR GIRLS","720","WYTHE AVENUE","BROOKLYN",11249,"718-735-9848","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",75,41.6124,0,0,-73.9565678604954,40.706747114097
"1972","UNITED TALMUDIC ACADEMY","BETH RACHEL SCHOOL FOR GIRLS","720","WYTHE AVENUE","BROOKLYN",11249,"718-735-9848","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",75,41.6124,0,0,-73.9624221572559,40.701622982561
"1973","United Talmudical Academy","United Talmudical Preschool","656","WILLOUGHBY AVENUE","BROOKLYN",11206,"718-963-9260","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",50,41.6124,0,0,-73.9428953399863,40.6942433934569
"1974","UNITED TALMUDICAL ACADEMY","SCHOOL BASED CHILD CARE","75","ROSS STREET","BROOKLYN",11249,"718-963-2668","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",100,41.6124,0,0,-73.9496813558091,40.666031440459
"1975","UNITED TALMUDICAL ACADEMY OF BORO PARK","UNITED TALMUDICAL ACADEMY HEAD START","5411","FORT HAMILTON PARKWAY","BROOKLYN",11219,"718-972-7595","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",33.3333,33.2035,0,0,-74.0011144907153,40.635793704231
"1976","UNITED TALMUDICAL ACADEMY OF WILLIAMSBURG-YESHIVA TORAH V'YIRAH","UNITED TALMUDICAL ACADEMY","590","BEDFORD AVENUE","BROOKLYN",11249,"718-963-9260","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",66.6667,41.6124,0,0,-73.9608753260352,40.7035849400778
"1977","UNITED TALMUNDICAL ACADEMY","TALMUD TORAH D'RABINU YOEL","5411","FORT HAMILTON PARKWAY","BROOKLYN",11219,"718-438-7822","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",100,41.6124,0,0,-74.0011144907153,40.635793704231
"1978","UNITED TALMUNDICAL ACADEMY OF BORO PARK","BAIS ROCHEL SCHOOL OF BORO PARK","5301","14 AVENUE","BROOKLYN",11219,"718-438-7822","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",33.3333,41.6124,1,0,-73.992034390526,40.631194374271
"1979","UNIVERSITY PLAZA NURSERY SCHOOL","UNIVERSITY PLAZA NURSERY SCHOOL","110","BLEECKER STREET","MANHATTAN",10012,"212-677-3916","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",16.6667,33.2035,1,0,-73.9986764765204,40.726864211283
"1980","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","PARK SLOPE NORTH /HELEN OWEN CAREY CHILD DEVELOPMENT CENTER","71","LINCOLN PLACE","BROOKLYN",11217,"718-638-8100","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",28.5714,33.2035,1,0,-73.9777896878792,40.677089499598
"1981","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK, INC.","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK, INC.","184","ELDRIDGE STREET","MANHATTAN",10002,"212-674-9120","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",33.3333,33.2035,0,0,-73.9903552395886,40.720606569549
"1982","UP THE LADDER CORP","UP THE LADDER CORP","80-11","101 AVENUE","QUEENS",11416,"718-843-4913","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",14.2857,33.2035,1,0,-73.8583268979216,40.680879018586
"1983","UPPER MANHATTAN MENTAL HEALTH CENTER, INC.","UPPER MANHATTAN MENTAL HEALTH CENTER, INC.","1727","AMSTERDAM AVENUE","MANHATTAN",10031,"646-340-1503","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",57.1429,33.2035,0,0,-73.9470182248791,40.82575253366
"1984","URBAN CONCEPTS OF NEW YORK ROUND THE CLOCK NURSERY,INC.","URBAN CONCEPTS OF NEW YORK ROUND THE CLOCK NURSERY, INC.","301B","WEST 130 STREET","MANHATTAN",10027,"212-694-0615","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",16.6667,30.9077,1,0,-73.949017601748,40.81365176043
"1985","URBAN CONCEPTS OF NEW YORK ROUND-THE-CLOCK NURSERY, INC","URBAN CONCEPTS OF NEW YORK ROUND THE CLOCK NURSERY, INC.","301B","WEST 130 STREET","MANHATTAN",10027,"212-694-0615","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",28.5714,33.2035,1,0,-73.949017601748,40.81365176043
"1986","URBAN CONCEPTS OF NEW YORK, ROUND THE CLOCK NURSERY INC.","ROUND THE CLOCK NURSERY","2380","MARION AVENUE","BRONX",10458,"718-329-6023","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",60,30.9077,0,0,-73.8951147215691,40.858365057984
"1987","URBAN CONCEPTS OF NY ROUND THE CLOCK NURSERY INC","URBAN CONCEPTS OF NY ROUND THE CLOCK NURSERY INC","300","WEST 145TH STREET","MANHATTAN",10039,"212-862-2273","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",22.2222,30.9077,1,0,-73.9421679083084,40.822782657973
"1988","URBAN CONCEPTS OF NY ROUND THE CLOCK NURSERY INC-PRESCHOOL","URBAN CONCEPTS OF NY ROUND THE CLOCK NURSERY, INC.","300","WEST 145TH STREET","MANHATTAN",10039,"212-862-2273","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",11.1111,33.2035,1,0,-73.9421679083084,40.822782657973
"1989","URBAN STRATEGIES, INC","URBAN STRATEGIES DAY CARE CENTER #1","1091","SUTTER AVENUE","BROOKLYN",11208,"718-235-6151","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",42.8571,33.2035,0,0,-73.8779375336323,40.672048564787
"1990","URBAN STRATEGIES, INC.","URBAN STRATEGIES, INC.","675","LINCOLN AVENUE","BROOKLYN",11208,"718-235-1215","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",60,33.2035,0,0,-73.8659886402126,40.672747931869
"1991","UTOPIA CHILDREN'S CENTER, INC.","UTOPIA CHILDREN'S  CENTER, INC.","236","WEST 129 STREET","MANHATTAN",10027,"212-663-7375","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",80,33.2035,0,0,-73.948308286198,40.812006061031
"1992","VERNY DAYCARE INC","VERNYKIDZ","619","Hancock Street","BROOKLYN",11233,"718-398-8057","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-73.9302522014753,40.685044733428
"1993","Very Important People Day Care II","VIP II DAY CARE CENTER","132-45","Cross Bay Boulevard","QUEENS",11417,"718-641-6401","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",0,30.9077,1,1,-73.8428753852625,40.675708917182
"1994","VHG GROUP INC.","Arc En Ciel","1656","3RD AVENUE","MANHATTAN",10128,"212-410-0180","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",42.8571,33.2035,0,0,-73.9510392669901,40.7831345484
"1995","VICTORIA CHILDREN'S CENTER, INC.","VICTORIA CHILDREN'S CENTER,  INC.","323","GRAND STREET","MANHATTAN",10002,"212-625-1828","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-73.9905915845793,40.717059288932
"1996","VICTORIA CHILDREN'S GROUP, INC.","VICTORIA CHILDREN'S GROUP, INC.","230","GRAND STREET","MANHATTAN",10013,"212-625-9228","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",28.5714,33.2035,1,0,-73.9948651765139,40.718739810517
"1997","VILLAGE CHILD DEVELOPMENT CENTER, INC.","VILLAGE CHILD DEVELOPMENT CENTER  INC","350","EAST 146 STREET","BRONX",10451,"718-585-4494","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",28.5714,33.2035,1,0,-73.920839109896,40.814789209461
"1998","VILLAGE COMMUNITY SCHOOL","VILLAGE COMMUNITY SCHOOL PRESCHOOL","272","WEST 10 STREET","MANHATTAN",10014,"212-691-5146","2 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",0,41.6124,1,1,-74.0078720903546,40.733377045806
"1999","VILLAGE INFANT CENTER, INC.","VILLAGE INFANT CENTER, INC.'","134-136","WEST 10TH STREET","MANHATTAN",10014,"212-645-1238","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-74.0004381912655,40.7345477160023
"2000","VIP DAY CARE CENTER CORP.","VIP DAY CARE CENTER","95-06","101 AVENUE","QUEENS",11416,"718-641-2345","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",37.5,33.2035,0,0,-73.8454222236351,40.684247619206
"2001","VIP IV DAY CARE CENTER CORP.","VIP IV DAY CARE CENTER CORP.","90-01","ROCKAWAY BEACH BLVD.","QUEENS",11693,"718-634-5678","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-73.813747355537,40.586779655547
"2002","VISITATION ACADEMY","BROOKLYN ARCHDIOCESE","8902","RIDGE BLVD","BROOKLYN",11209,"718-629-9330","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",25,41.6124,1,0,-74.035813059026,0.62168744209933
"2003","Viznitzer Chaider Tiferes Yisroel","VIZNITZER CHAIDER TIFERES YISROEL","1416","43 STREET","BROOKLYN",11219,"718-633-5543","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",0,41.6124,1,1,-73.9859489164211,40.636666366169
"2004","VOLUNTEERS OF AMERICA - GREATER NEW YORK INC.","VOLUNTEERS OF AMERICA - GREATER NEW YORK, INC.","1887","BATHGATE AVENUE","BRONX",10457,"718-466-3580","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-74.2340340977278,40.501787529448
"2005","VOLUNTEERS OF AMERICA - GREATER NEW YORK, INC.","VOLUNTEERS OF AMERICA - GREATER NEW YORK, INC.","10","JOLINE LANE","STATEN ISLAND",10307,"718-984-7900","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-74.2340340977278,40.501787529448
"2006","WAKE EDEN COMMUNITY BAPTIST CHURCH","WAKE EDEN COMMUNITY BAPTIST CHURCH","2074","STRANG AVENUE","BRONX",10466,"718-325-8056","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",66.6667,33.2035,0,0,-73.8394601459699,40.890584090428
"2007","WASHINGTON HEIGHTS CHILD CARE CENTER, INC.","WASHINGTON HEIGHTS CHILD CARE CENTER, INC.","610-14","WEST 175 STREET","MANHATTAN",10033,"212-781-6910","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",33.3333,33.2035,0,0,-73.9372123975947,40.845548951405
"2008","Wave Childcare Inc","LITTLE SCHOLARS LEARNING CENTER III","104","West End Avenue","BROOKLYN",11235,"718-332-4172","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",25,30.9077,1,0,-73.9538745830368,40.5791275009408
"2009","WAVE CHILDCARE INC.","LITTLE SCHOLARS LEARNING CENTER III","104","WEST END AVENUE","BROOKLYN",11235,"718-332-4171","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",25,33.2035,1,0,-73.9538745830368,40.5791275009408
"2010","wBEES FOREST HOUSE INC.","wBEES FOREST HOUSE INC.","20","St. John's  Road","QUEENS",11385,"929-457-6717","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-73.9076296591425,40.706489928549
"2011","WE R EXPLORERS LLC","WE R EXPLORERS LLC","990","HYLAN BOULEVARD","STATEN ISLAND",10305,"646-883-0990","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",20,33.2035,1,0,-74.0756776120845,40.59766832928
"2012","WEE CARE CHILD CARE, LLC","WEE CARE CHILD CARE, LLC","451","EAST 83RD STREET","MANHATTAN",10028,"212-472-4481","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",100,33.2035,0,0,-73.9488409881821,40.7744063368346
"2013","WELLSPRING ELEMENTARY-NYC MUSLIM CENTER","WELLSPRING UPK","90-20","191 STREET","QUEENS",11423,"718-721-3523","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",66.6667,41.6124,0,0,-73.7696651222322,40.713206678729
"2014","WEST HARLEM COMMUNITY ORGANIZATION, INC.","WEST HARLEM COMMUNITY ORGANIZATION INC.","121","WEST 128 STREET","MANHATTAN",10027,"212-665-7586","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-73.9448741361189,40.810311438091
"2015","WEST SIDE MONTESSORI SCHOOL","WEST SIDE MONTESSORI SCHOOL","302","West 91 Street","MANHATTAN",10024,"212-662-8000","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-73.9758848000204,40.79187428822
"2016","WEST VILLAGE NURSERY SCHOOL","WEST VILLAGE NURSERY SCHOOL","73","HORATIO STREET","MANHATTAN",10014,"212-243-5986","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",0,33.2035,1,1,-74.0071392333724,40.738949500252
"2017","WESTCHESTER-TREMONT DAY CARE CENTER, INC.","WESTCHESTER TREMONT DAY CARE CENTER, INC.","2547","EAST TREMONT AVENUE","BRONX",10461,"718-824-7390","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-73.8484652712988,40.843621019075
"2018","WILLIAMSBRIDGE N A A C P EARLY CHILDHOOD EDUCATION CENTER,INC.","WILLIAMSBRIDGE N A A C P EARLY CHILDHOOD EDUCATION CENTER","670-680","EAST 219 STREET","BRONX",10467,"718-798-1262","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",60,33.2035,0,0,-73.8634485845459,40.883669409937
"2019","WILLIAMSBURG INFANT & EARLY CHILDHOOD DEVELOPMENT CENTER, INC.","EIS LAASOIS CHILD DEVELOPMENT SERVICES","22","MIDDLETON ST","BROOKLYN",11206,"718-303-9400","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",83.3333,33.2035,0,0,-73.9546866762149,40.700288078608
"2020","WILLIAMSBURG NORTH SIDE PRESCHOOL, LLC","WILLIAMSBURG NORTHSIDE PRESCHOOL","152","NORTH 5 STREET","BROOKLYN",11211,"718-599-7300","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",33.3333,33.2035,0,0,-73.9585568570363,40.716040638501
"2021","WILLIAMSBURG NORTHSIDE PRESCHOOL","SBCC","299","NORTH 7 STREET","BROOKLYN",11211,"718-599-7300","3 YEARS - 5 YEARS","PRESCHOOL","School Based Child Care",50,41.61,0,0,-73.9206429872954,40.806363310196
"2022","Wiser Choice Learning Inc.","Wiser Choice Learning Inc.","1001","Broadway","BROOKLYN",11221,"718-574-7558","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",40,33.2035,0,0,-73.9332566765807,40.696273805852
"2023","WOMEN'S HOUSING AND ECOMOMIC DEVELOPMENT CORP.","URBAN HORIZONS EARLY CHILDHOOD DISCOVERY CENTER","50","EAST 168 STREET","BRONX",10452,"718-839-1174","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",42.8571,33.2035,0,0,-73.9187228953018,40.8362107009151
"2024","WOMEN'S LEAGUE COMMUNITY RESIDENCES, INC.","JUMPSTART EARLY INTERVENTION","2294","NOSTRAND AVENUE","BROOKLYN",11210,"718-853-9700","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",16.6667,33.2035,1,0,-73.9473681920556,40.628611040309
"2025","WONDER LAND P.A. LLC","WONDER LAND P.A. LLC","1018","AVENUE  Y","BROOKLYN",11235,"718-332-0500","2 YEARS - 5 YEARS","PRESCHOOL","Child Care - Pre School",16.6667,33.2035,1,0,-73.9597679340908,40.58918208485
"2026","WONDER WORLD LEADERS CENTER, LLC","WONDER WORLD LEADERS CENTER, LLC.","2723","CHURCH AVENUE","BROOKLYN",11226,"718-940-1600","0 YEARS - 2 YEARS","INFANT TODDLER","Child Care - Infants/Toddlers",20,30.9077,1,0,-73.951594466662,40.650821846633
